ParticipantPublicID,PrePost,Spreadsheet_Display,TrialNumber,ReactionTime,smallTreasure,SurePayoff,conditionStr
FF_17_a,2,lottery,15,837.200000095356,3,0,isot
FF_17_a,2,lottery,16,1080.30000019073,6,0,isot
FF_17_a,2,lottery,17,1424.20000000001,15,1,isot
FF_17_a,2,lottery,18,2773.00000004767,9,1,isot
FF_17_a,2,lottery,19,1193.00000019075,13,1,isot
FF_17_a,2,lottery,20,1173.5,5,0,isot
FF_17_a,2,lottery,21,1325.50000009537,8,0,isot
FF_17_b,1,coordination,1,812.699999999997,5,0,isot
FF_17_b,1,coordination,2,648.699999999997,7,0,isot
FF_17_b,1,coordination,3,547.379999999997,11,0,isot
FF_17_b,1,coordination,4,522.059999999998,13,0,isot
FF_17_b,1,coordination,5,752.379999999997,2,0,isot
FF_17_b,1,coordination,6,1175.42,8,0,isot
FF_17_b,1,coordination,7,685.740000000005,14,0,isot
FF_17_b,1,coordination,8,820.419999999998,6,0,isot
FF_17_b,1,coordination,9,600.01999999999,7,0,isot
FF_17_b,1,coordination,10,541.440000000002,15,0,isot
FF_17_b,1,coordination,11,483.359999999986,5,0,isot
FF_17_b,1,coordination,12,524.460000000006,6,0,isot
FF_17_b,1,coordination,13,692.800000000003,1,0,isot
FF_17_b,1,coordination,14,548.479999999996,9,0,isot
FF_17_b,1,coordination,15,604.139999999999,10,0,isot
FF_17_b,1,coordination,16,568.160000000003,10,0,isot
FF_17_b,1,coordination,17,548.5,4,0,isot
FF_17_b,1,coordination,18,676.199999999997,9,0,isot
FF_17_b,1,coordination,19,477.539999999994,12,0,isot
FF_17_b,1,coordination,20,670.880000000005,8,0,isot
FF_17_b,1,coordination,21,592.199999999997,3,0,isot
FF_17_b,1,lottery,1,2546.96000000001,8,1,isot
FF_17_b,1,lottery,2,1482.64,10,1,isot
FF_17_b,1,lottery,3,731,6,0,isot
FF_17_b,1,lottery,4,778.339999999997,7,0,isot
FF_17_b,1,lottery,5,792.720000000001,8,1,isot
FF_17_b,1,lottery,6,1124.38,9,0,isot
FF_17_b,1,lottery,7,746.720000000001,3,0,isot
FF_17_b,1,lottery,8,825.399999999994,2,0,isot
FF_17_b,1,lottery,9,1749.74000000001,15,1,isot
FF_17_b,1,lottery,10,1724.39999999999,14,1,isot
FF_17_b,1,lottery,11,1171.78,9,0,isot
FF_17_b,1,lottery,12,1057.10000000001,11,1,isot
FF_17_b,1,lottery,13,618.119999999995,12,1,isot
FF_17_b,1,lottery,14,630.460000000006,7,0,isot
FF_17_b,1,lottery,15,833.280000000013,5,0,isot
FF_17_b,1,lottery,16,1685.17999999999,10,0,isot
FF_17_b,1,lottery,17,949.839999999997,1,0,isot
FF_17_b,1,lottery,18,1324.52,6,0,isot
FF_17_b,1,lottery,19,1050.86,5,0,isot
FF_17_b,1,lottery,20,933.299999999988,4,0,isot
FF_17_b,1,lottery,21,724.240000000005,13,1,isot
FF_17_b,2,coordination,1,1776.85999999999,2,0,isot
FF_17_b,2,coordination,2,1870.20000000001,7,0,isot
FF_17_b,2,coordination,3,755.559999999998,4,0,isot
FF_17_b,2,coordination,4,880.559999999998,3,0,isot
FF_17_b,2,coordination,5,1103.89999999999,5,0,isot
FF_17_b,2,coordination,6,736.920000000013,14,0,isot
FF_17_b,2,coordination,7,991.579999999987,6,0,isot
FF_17_b,2,coordination,8,1188.23999999999,8,0,isot
FF_17_b,2,coordination,9,2105.92000000001,15,0,isot
FF_17_b,2,coordination,10,977.959999999992,10,0,isot
FF_17_b,2,coordination,11,846.320000000007,6,0,isot
FF_17_b,2,coordination,12,1416.67999999999,11,0,isot
FF_17_b,2,coordination,13,965.98000000001,9,0,isot
FF_17_b,2,coordination,14,1002.98000000001,10,0,isot
FF_17_b,2,coordination,15,1078,7,0,isot
FF_17_b,2,coordination,16,535.359999999986,9,0,isot
FF_17_b,2,coordination,17,583.01999999999,13,0,isot
FF_17_b,2,coordination,18,732.380000000005,8,0,isot
FF_17_b,2,coordination,19,843.720000000001,12,0,isot
FF_17_b,2,coordination,20,662.380000000005,5,0,isot
FF_17_b,2,coordination,21,648.399999999994,1,0,isot
FF_17_b,2,lottery,1,2284.56,11,1,isot
FF_17_b,2,lottery,2,2092.21999999997,15,1,isot
FF_17_b,2,lottery,3,2190.90000000002,5,0,isot
FF_17_b,2,lottery,4,1323.59999999998,4,0,isot
FF_17_b,2,lottery,5,2378.91999999998,6,1,isot
FF_17_b,2,lottery,6,1352.29999999999,10,1,isot
FF_17_b,2,lottery,7,1198.29999999999,13,0,isot
FF_17_b,2,lottery,8,1650,10,1,isot
FF_17_b,2,lottery,9,2685.65999999997,8,0,isot
FF_17_b,2,lottery,10,1149.98000000004,2,0,isot
FF_17_b,2,lottery,11,1245.03999999998,14,1,isot
FF_17_b,2,lottery,12,958.719999999972,6,0,isot
FF_17_b,2,lottery,13,1397.71999999997,7,0,isot
FF_17_b,2,lottery,14,1298.44,12,1,isot
FF_17_b,2,lottery,15,1610.12,1,0,isot
FF_17_b,2,lottery,16,1749.98000000004,9,0,isot
FF_17_b,2,lottery,17,1828.79999999999,7,1,isot
FF_17_b,2,lottery,18,1385.14000000001,8,0,isot
FF_17_b,2,lottery,19,980.820000000007,5,0,isot
FF_17_b,2,lottery,20,1291.15999999997,3,0,isot
FF_17_b,2,lottery,21,1010.84000000003,9,1,isot
FM_1_a,1,coordination,1,1327.49999995231,5,0,isot
FM_1_a,1,coordination,2,1078.49999995231,6,0,isot
FM_1_a,1,coordination,3,766.300000000003,9,0,isot
FM_1_a,1,coordination,4,1403.49999992848,6,0,isot
FM_1_a,1,coordination,5,1537.49999995231,8,0,isot
FM_1_a,1,coordination,6,1273.79999995232,10,0,isot
FM_1_a,1,coordination,7,1385.2,14,1,isot
FM_1_a,1,coordination,8,888.299999952316,3,0,isot
FM_1_a,1,coordination,9,814.69999995231,8,0,isot
FM_1_a,1,coordination,10,1084.60000000001,4,0,isot
FM_1_a,1,coordination,11,1198.69999992847,11,1,isot
FM_1_a,1,coordination,12,783.399999999994,7,0,isot
FM_1_a,1,coordination,13,967.800000023853,1,0,isot
FM_1_a,1,coordination,14,716.700000000012,13,1,isot
FM_1_a,1,coordination,15,844.09999997617,2,0,isot
FM_1_a,1,coordination,16,1008.69999992847,9,0,isot
FM_1_a,1,coordination,17,989.399999952322,15,1,isot
FM_1_a,1,coordination,18,1545.99999992846,12,1,isot
FM_1_a,1,coordination,19,1009,5,0,isot
FM_1_a,1,coordination,20,7413.09999997617,10,1,isot
FM_1_a,1,coordination,21,626.999999952328,7,0,isot
FM_1_a,1,lottery,1,5759.79999999999,9,1,isot
FM_1_a,1,lottery,2,835.599999928469,5,0,isot
FM_1_a,1,lottery,3,1238.89999995232,11,1,isot
FM_1_a,1,lottery,4,817.499999976164,1,0,isot
FM_1_a,1,lottery,5,974.5,2,0,isot
FM_1_a,1,lottery,6,707.499999952328,10,1,isot
FM_1_a,1,lottery,7,866.899999999965,6,0,isot
FM_1_a,1,lottery,8,1070.49999995233,15,1,isot
FM_1_a,1,lottery,9,849.100000023842,10,1,isot
FM_1_a,1,lottery,10,940.59999997617,3,0,isot
FM_1_a,1,lottery,11,1465.39999995232,13,1,isot
FM_1_a,1,lottery,12,4364.89999999999,8,1,isot
FM_1_a,1,lottery,13,1019.89999999999,14,1,isot
FM_1_a,1,lottery,14,636.09999997617,5,0,isot
FM_1_a,1,lottery,15,807.100000023842,7,0,isot
FM_1_a,1,lottery,16,1083.29999999996,12,1,isot
FM_1_a,1,lottery,17,1053.29999992848,7,0,isot
FM_1_a,1,lottery,18,1066.29999995232,8,1,isot
FM_1_a,1,lottery,19,747.999999952328,9,1,isot
FM_1_a,1,lottery,20,745.699999976147,6,0,isot
FM_1_a,1,lottery,21,687.299999976152,4,0,isot
FM_1_a,2,coordination,1,3324.10000000001,11,0,isot
FM_1_a,2,coordination,2,8718,15,1,isot
FM_1_a,2,coordination,3,5899.20000000001,8,0,isot
FM_1_a,2,coordination,4,2532.99999999997,5,0,isot
FM_1_a,2,coordination,5,8189.10000002384,13,0,isot
FM_1_a,2,coordination,6,1525.19999997615,5,0,isot
FM_1_a,2,coordination,7,6037.50000002384,6,0,isot
FM_1_a,2,coordination,8,1834.39999997616,4,0,isot
FM_1_a,2,coordination,9,7244.20000004768,9,0,isot
FM_1_a,2,coordination,10,2270.10000002384,9,1,isot
FM_1_a,2,coordination,11,1280.40000000002,6,0,isot
FM_1_a,2,coordination,12,3153.80000002385,8,0,isot
FM_1_a,2,coordination,13,2327.00000004767,3,0,isot
FM_1_a,2,coordination,14,7069.80000002385,10,1,isot
FM_1_a,2,coordination,15,1056,1,0,isot
FM_1_a,2,coordination,16,1033.20000000001,7,0,isot
FM_1_a,2,coordination,17,5680.30000002385,12,1,isot
FM_1_a,2,coordination,18,658.90000002383,7,0,isot
FM_1_a,2,coordination,19,1363.80000002385,14,1,isot
FM_1_a,2,coordination,20,1442.30000002385,10,0,isot
FM_1_a,2,coordination,21,1197.90000000002,2,0,isot
FM_1_a,2,lottery,1,2293.60000004771,3,0,isot
FM_1_a,2,lottery,2,2607.50000007154,2,0,isot
FM_1_a,2,lottery,3,1529.30000002385,5,0,isot
FM_1_a,2,lottery,4,1337.09999997617,10,1,isot
FM_1_a,2,lottery,5,1114.49999997613,14,1,isot
FM_1_a,2,lottery,6,2182.99999999994,8,1,isot
FM_1_a,2,lottery,7,2287.80000004766,9,1,isot
FM_1_a,2,lottery,8,1537.20000004768,8,0,isot
FM_1_a,2,lottery,9,1150,6,0,isot
FM_1_a,2,lottery,10,1748.70000000001,15,1,isot
FM_1_a,2,lottery,11,1564.9000000477,9,1,isot
FM_1_a,2,lottery,12,1162.99999997613,13,1,isot
FM_1_a,2,lottery,13,949.599999999977,11,1,isot
FM_1_a,2,lottery,14,1145.99999997613,7,0,isot
FM_1_a,2,lottery,15,887.800000071526,5,0,isot
FM_1_a,2,lottery,16,1006.30000007153,1,0,isot
FM_1_a,2,lottery,17,1157.10000004771,12,1,isot
FM_1_a,2,lottery,18,3491.29999999999,6,0,isot
FM_1_a,2,lottery,19,1148.40000000002,7,1,isot
FM_1_a,2,lottery,20,707.600000071514,10,1,isot
FM_1_a,2,lottery,21,811.800000071526,4,0,isot
FM_1_b,1,coordination,1,3838.58,1,0,isot
FM_1_b,1,coordination,2,3033.28,10,0,isot
FM_1_b,1,coordination,3,1467.64,6,0,isot
FM_1_b,1,coordination,4,3915.98,4,0,isot
FM_1_b,1,coordination,5,2885.02,12,1,isot
FM_1_b,1,coordination,6,2749.7,15,1,isot
FM_1_b,1,coordination,7,1500.02,9,0,isot
FM_1_b,1,coordination,8,1173.06,8,0,isot
FM_1_b,1,coordination,9,1418.39999999999,2,0,isot
FM_1_b,1,coordination,10,1165.75999999999,14,1,isot
FM_1_b,1,coordination,11,1355.75999999999,5,0,isot
FM_1_b,1,coordination,12,3368.8,11,0,isot
FM_1_b,1,coordination,13,695.139999999999,5,0,isot
FM_1_b,1,coordination,14,750.800000000003,7,0,isot
FM_1_b,1,coordination,15,709.820000000007,3,0,isot
FM_1_b,1,coordination,16,867.839999999997,8,0,isot
FM_1_b,1,coordination,17,1141.17999999999,9,0,isot
FM_1_b,1,coordination,18,1180.84,10,0,isot
FM_1_b,1,coordination,19,690.179999999993,6,0,isot
FM_1_b,1,coordination,20,1418.86,13,1,isot
FM_1_b,1,coordination,21,686.199999999997,7,0,isot
FM_1_b,1,lottery,1,6502.66,6,0,isot
FM_1_b,1,lottery,2,1966.64000000001,9,1,isot
FM_1_b,1,lottery,3,1602.72,14,1,isot
FM_1_b,1,lottery,4,1006.72,15,1,isot
FM_1_b,1,lottery,5,980.720000000001,13,1,isot
FM_1_b,1,lottery,6,746.059999999998,10,1,isot
FM_1_b,1,lottery,7,1023.76000000001,10,1,isot
FM_1_b,1,lottery,8,1515.10000000001,1,0,isot
FM_1_b,1,lottery,9,849.98000000001,2,0,isot
FM_1_b,1,lottery,10,3870.78,6,0,isot
FM_1_b,1,lottery,11,1239.14000000001,8,1,isot
FM_1_b,1,lottery,12,1841.82000000001,5,0,isot
FM_1_b,1,lottery,13,2636.48000000001,7,0,isot
FM_1_b,1,lottery,14,2502.17999999999,11,1,isot
FM_1_b,1,lottery,15,943.200000000012,12,1,isot
FM_1_b,1,lottery,16,1405.88,5,0,isot
FM_1_b,1,lottery,17,1289.88,7,0,isot
FM_1_b,1,lottery,18,1265.56,8,1,isot
FM_1_b,1,lottery,19,988.579999999987,4,0,isot
FM_1_b,1,lottery,20,920.260000000009,3,0,isot
FM_1_b,1,lottery,21,1296.60000000001,9,1,isot
FM_1_b,2,coordination,1,14294.34,10,1,isot
FM_1_b,2,coordination,2,6143.07999999999,11,1,isot
FM_1_b,2,coordination,3,3036.78,6,0,isot
FM_1_b,2,coordination,4,5416.48000000001,12,1,isot
FM_1_b,2,coordination,5,2866.5,13,1,isot
FM_1_b,2,coordination,6,11324.56,9,0,isot
FM_1_b,2,coordination,7,1587.92000000001,8,0,isot
FM_1_b,2,coordination,8,3512.60000000001,15,1,isot
FM_1_b,2,coordination,9,1968.64000000001,9,0,isot
FM_1_b,2,coordination,10,1574.01999999999,7,0,isot
FM_1_b,2,coordination,11,2512.35999999999,6,0,isot
FM_1_b,2,coordination,12,1659.35999999999,1,0,isot
FM_1_b,2,coordination,13,1859.38,3,0,isot
FM_1_b,2,coordination,14,4398.38,2,0,isot
FM_1_b,2,coordination,15,4171.06,5,0,isot
FM_1_b,2,coordination,16,4407.44,10,1,isot
FM_1_b,2,coordination,17,1723.45999999999,14,1,isot
FM_1_b,2,coordination,18,2874.79999999999,7,0,isot
FM_1_b,2,coordination,19,2836.16,8,0,isot
FM_1_b,2,coordination,20,1421.85999999999,4,0,isot
FM_1_b,2,coordination,21,3994.20000000001,5,0,isot
FM_1_b,2,lottery,1,6107.96000000002,7,0,isot
FM_1_b,2,lottery,2,3083.31999999995,8,1,isot
FM_1_b,2,lottery,3,3741.34000000003,6,0,isot
FM_1_b,2,lottery,4,2987.03999999998,12,1,isot
FM_1_b,2,lottery,5,1151.71999999997,10,1,isot
FM_1_b,2,lottery,6,1349.71999999997,4,0,isot
FM_1_b,2,lottery,7,4131.40000000002,5,0,isot
FM_1_b,2,lottery,8,2299.97999999998,9,1,isot
FM_1_b,2,lottery,9,1188.46000000002,5,0,isot
FM_1_b,2,lottery,10,1296.14000000001,1,0,isot
FM_1_b,2,lottery,11,1841.82000000001,8,1,isot
FM_1_b,2,lottery,12,1891.5,7,0,isot
FM_1_b,2,lottery,13,8261.17999999999,3,0,isot
FM_1_b,2,lottery,14,2647.21999999997,15,1,isot
FM_1_b,2,lottery,15,1672.91999999998,14,1,isot
FM_1_b,2,lottery,16,2666.26000000001,2,0,isot
FM_1_b,2,lottery,17,2099.26000000001,13,1,isot
FM_1_b,2,lottery,18,1188.96000000002,10,1,isot
FM_1_b,2,lottery,19,1257.62,11,1,isot
FM_1_b,2,lottery,20,1995.64000000001,6,0,isot
FM_1_b,2,lottery,21,4856.29999999999,9,1,isot
MM_17_a,1,coordination,1,3010.19999995231,9,1,isot
MM_17_a,1,coordination,2,2439.69999995231,11,1,isot
MM_17_a,1,coordination,3,7354.19999990464,10,1,isot
MM_17_a,1,coordination,4,5706.39999995232,4,0,isot
MM_17_a,1,coordination,5,7036.99999985695,15,1,isot
MM_17_a,1,coordination,6,12960.2,10,0,isot
MM_17_a,1,coordination,7,2175.60000004768,5,1,isot
MM_17_a,1,coordination,8,2316.80000000002,13,0,isot
MM_17_a,1,coordination,9,1996.69999990464,6,1,isot
MM_17_a,1,coordination,10,3521.79999990464,12,0,isot
MM_17_a,1,coordination,11,937.699999904638,3,1,isot
MM_17_a,1,coordination,12,880.299999904644,7,1,isot
MM_17_a,1,coordination,13,1745.20000004768,5,1,isot
MM_17_a,1,coordination,14,3152.9000000477,7,1,isot
MM_17_a,1,coordination,15,2966.39999999997,1,0,isot
MM_17_a,1,coordination,16,1947.80000004769,8,1,isot
MM_17_a,1,coordination,17,1712.89999990462,9,1,isot
MM_17_a,1,coordination,18,3868.89999999999,8,1,isot
MM_17_a,1,coordination,19,1741.10000004768,6,1,isot
MM_17_a,1,coordination,20,2608.50000004767,2,0,isot
MM_17_a,1,coordination,21,6104.0999999523,14,1,isot
MM_17_a,1,lottery,1,8094.99999990463,10,1,isot
MM_17_a,1,lottery,2,2639.70000004768,10,1,isot
MM_17_a,1,lottery,3,4042.79999990464,6,1,isot
MM_17_a,1,lottery,4,1628.39999990462,14,1,isot
MM_17_a,1,lottery,5,2773.79999990464,7,1,isot
MM_17_a,1,lottery,6,1260.5,4,0,isot
MM_17_a,1,lottery,7,1318.79999985697,8,1,isot
MM_17_a,1,lottery,8,1198.0999999523,2,0,isot
MM_17_a,1,lottery,9,1747.70000004768,8,1,isot
MM_17_a,1,lottery,10,1377.30000004766,7,1,isot
MM_17_a,1,lottery,11,1871,9,1,isot
MM_17_a,1,lottery,12,1495.40000000002,5,0,isot
MM_17_a,1,lottery,13,1993.39999985695,15,1,isot
MM_17_a,1,lottery,14,1107.89999985695,3,0,isot
MM_17_a,1,lottery,15,1661.70000000001,6,1,isot
MM_17_a,1,lottery,16,1782.49999985693,12,1,isot
MM_17_a,1,lottery,17,7298.39999985695,9,1,isot
MM_17_a,1,lottery,18,1093.20000000001,5,0,isot
MM_17_a,1,lottery,19,1125.00000004767,13,1,isot
MM_17_a,1,lottery,20,3052.69999985694,11,1,isot
MM_17_a,1,lottery,21,1630.80000004766,1,0,isot
MM_17_a,2,coordination,1,26907.4000000477,9,1,isot
MM_17_a,2,coordination,2,2003.30000004769,12,1,isot
MM_17_a,2,coordination,3,1176.49999985695,6,0,isot
MM_17_a,2,coordination,4,1763.89999985695,10,1,isot
MM_17_a,2,coordination,5,1513.89999985695,1,0,isot
MM_17_a,2,coordination,6,9736.79999985694,14,1,isot
MM_17_a,2,coordination,7,1913.2,7,0,isot
MM_17_a,2,coordination,8,2472.49999985695,7,0,isot
MM_17_a,2,coordination,9,3760.89999985695,8,1,isot
MM_17_a,2,coordination,10,3480.39999985695,15,0,isot
MM_17_a,2,coordination,11,1945.0999999523,9,1,isot
MM_17_a,2,coordination,12,2642.49999990463,2,0,isot
MM_17_a,2,coordination,13,1556.80000004769,5,0,isot
MM_17_a,2,coordination,14,2505.80000004769,3,0,isot
MM_17_a,2,coordination,15,4105.39999995232,5,0,isot
MM_17_a,2,coordination,16,1472.60000000001,13,1,isot
MM_17_a,2,coordination,17,1425.29999995232,11,1,isot
MM_17_a,2,coordination,18,2415.09999985696,10,1,isot
MM_17_a,2,coordination,19,1436.20000000001,4,0,isot
MM_17_a,2,coordination,20,2463.49999990463,8,1,isot
MM_17_a,2,coordination,21,1056.00000004767,6,0,isot
MM_17_a,2,lottery,1,4110.39999995232,7,1,isot
MM_17_a,2,lottery,2,1832.79999985694,8,1,isot
MM_17_a,2,lottery,3,786.099999952305,8,1,isot
MM_17_a,2,lottery,4,1589.60000004768,2,0,isot
MM_17_a,2,lottery,5,1482.80000004769,9,1,isot
MM_17_a,2,lottery,6,2054.39999985695,5,0,isot
MM_17_a,2,lottery,7,1623.59999990463,4,0,isot
MM_17_a,2,lottery,8,2554.50000004767,11,1,isot
MM_17_a,2,lottery,9,1430.70000000001,14,1,isot
MM_17_a,2,lottery,10,2497.69999990464,6,0,isot
MM_17_a,2,lottery,11,3468.89999990462,13,1,isot
MM_17_a,2,lottery,12,1709.49999995233,6,0,isot
MM_17_a,2,lottery,13,1445.80000004769,5,0,isot
MM_17_a,2,lottery,14,1416.79999999996,3,0,isot
MM_17_a,2,lottery,15,3403.29999990464,10,1,isot
MM_17_a,2,lottery,16,1013.09999985696,1,0,isot
MM_17_a,2,lottery,17,2266.60000000003,7,1,isot
MM_17_a,2,lottery,18,1205.9000000477,12,1,isot
MM_17_a,2,lottery,19,895.500000047672,10,1,isot
MM_17_a,2,lottery,20,1777.89999990462,15,1,isot
MM_17_a,2,lottery,21,3919.79999990464,9,1,isot
MM_17_b,1,coordination,1,1109.86,5,0,isot
MM_17_b,1,coordination,2,797.899999999994,2,0,isot
MM_17_b,1,coordination,3,649.580000000002,9,0,isot
MM_17_b,1,coordination,4,532.240000000005,1,0,isot
MM_17_b,1,coordination,5,1011.58,10,0,isot
MM_17_b,1,coordination,6,647.600000000006,12,0,isot
MM_17_b,1,coordination,7,850.020000000004,10,0,isot
MM_17_b,1,coordination,8,837.919999999998,14,0,isot
MM_17_b,1,coordination,9,623.639999999999,6,0,isot
MM_17_b,1,coordination,10,531.979999999996,8,0,isot
MM_17_b,1,coordination,11,714.300000000003,7,0,isot
MM_17_b,1,coordination,12,489.300000000003,9,0,isot
MM_17_b,1,coordination,13,866.660000000003,11,0,isot
MM_17_b,1,coordination,14,1467.98,15,0,isot
MM_17_b,1,coordination,15,749.98000000001,3,0,isot
MM_17_b,1,coordination,16,806.039999999994,4,0,isot
MM_17_b,1,coordination,17,921.039999999994,7,0,isot
MM_17_b,1,coordination,18,4104.38,6,0,isot
MM_17_b,1,coordination,19,880.399999999994,8,0,isot
MM_17_b,1,coordination,20,704.720000000001,13,0,isot
MM_17_b,1,coordination,21,737.779999999999,5,0,isot
MM_17_b,1,lottery,1,939.339999999997,3,0,isot
MM_17_b,1,lottery,2,658.01999999999,9,0,isot
MM_17_b,1,lottery,3,595.01999999999,8,0,isot
MM_17_b,1,lottery,4,513.739999999991,6,0,isot
MM_17_b,1,lottery,5,728.739999999991,9,0,isot
MM_17_b,1,lottery,6,623.059999999998,7,0,isot
MM_17_b,1,lottery,7,483.320000000007,13,0,isot
MM_17_b,1,lottery,8,540.739999999991,5,0,isot
MM_17_b,1,lottery,9,506.399999999994,2,0,isot
MM_17_b,1,lottery,10,635.399999999994,12,0,isot
MM_17_b,1,lottery,11,518.100000000006,14,0,isot
MM_17_b,1,lottery,12,957.440000000002,1,0,isot
MM_17_b,1,lottery,13,947.440000000002,4,0,isot
MM_17_b,1,lottery,14,818.100000000006,11,0,isot
MM_17_b,1,lottery,15,1020.45999999999,10,0,isot
MM_17_b,1,lottery,16,840.799999999988,6,0,isot
MM_17_b,1,lottery,17,779.48000000001,8,0,isot
MM_17_b,1,lottery,18,656.820000000007,15,0,isot
MM_17_b,1,lottery,19,610.839999999997,10,0,isot
MM_17_b,1,lottery,20,868.839999999997,7,0,isot
MM_17_b,1,lottery,21,775.200000000012,5,0,isot
MM_17_b,2,coordination,1,1916.67999999999,10,0,isot
MM_17_b,2,coordination,2,1925.17999999999,5,0,isot
MM_17_b,2,coordination,3,1036.56,9,0,isot
MM_17_b,2,coordination,4,671.220000000001,4,0,isot
MM_17_b,2,coordination,5,832.579999999987,6,0,isot
MM_17_b,2,coordination,6,963.920000000013,8,0,isot
MM_17_b,2,coordination,7,977.920000000013,2,0,isot
MM_17_b,2,coordination,8,1127.23999999999,6,0,isot
MM_17_b,2,coordination,9,709.619999999995,1,0,isot
MM_17_b,2,coordination,10,1062.64000000001,10,0,isot
MM_17_b,2,coordination,11,833.300000000017,13,0,isot
MM_17_b,2,coordination,12,924,7,0,isot
MM_17_b,2,coordination,13,834.339999999997,11,0,isot
MM_17_b,2,coordination,14,933.320000000007,3,0,isot
MM_17_b,2,coordination,15,732.339999999997,14,0,isot
MM_17_b,2,coordination,16,676.720000000001,9,0,isot
MM_17_b,2,coordination,17,837.039999999979,12,0,isot
MM_17_b,2,coordination,18,1128.71999999997,7,0,isot
MM_17_b,2,coordination,19,647.039999999979,5,0,isot
MM_17_b,2,coordination,20,3329.71999999997,15,0,isot
MM_17_b,2,coordination,21,1193.08000000002,8,0,isot
MM_17_b,2,lottery,1,1485.32000000001,13,0,isot
MM_17_b,2,lottery,2,899.98000000004,15,0,isot
MM_17_b,2,lottery,3,788.659999999974,6,0,isot
MM_17_b,2,lottery,4,602.340000000026,10,0,isot
MM_17_b,2,lottery,5,879.340000000026,12,0,isot
MM_17_b,2,lottery,6,681.679999999993,9,0,isot
MM_17_b,2,lottery,7,994.020000000019,3,0,isot
MM_17_b,2,lottery,8,542.700000000012,4,0,isot
MM_17_b,2,lottery,9,757.419999999984,14,0,isot
MM_17_b,2,lottery,10,771.419999999984,8,0,isot
MM_17_b,2,lottery,11,928.760000000009,6,0,isot
MM_17_b,2,lottery,12,712.080000000016,1,0,isot
MM_17_b,2,lottery,13,928.080000000016,7,0,isot
MM_17_b,2,lottery,14,614.419999999984,2,0,isot
MM_17_b,2,lottery,15,1018.41999999998,8,0,isot
MM_17_b,2,lottery,16,527.760000000009,10,0,isot
MM_17_b,2,lottery,17,909.119999999995,9,0,isot
MM_17_b,2,lottery,18,533.319999999949,7,0,isot
MM_17_b,2,lottery,19,621.479999999981,11,0,isot
MM_17_b,2,lottery,20,598.820000000007,5,0,isot
MM_17_b,2,lottery,21,1004.47999999998,5,0,isot
MM_18_b,1,coordination,1,2199.94,15,1,mus
MM_18_b,1,coordination,2,1290.92,6,0,mus
MM_18_b,1,coordination,3,2051.58,7,0,mus
MM_18_b,1,coordination,4,2045.58,13,1,mus
MM_18_b,1,coordination,5,1209.28,8,0,mus
MM_18_b,1,coordination,6,2308.3,10,1,mus
MM_18_b,1,coordination,7,1420.32000000001,9,0,mus
MM_18_b,1,coordination,8,1125.67999999999,14,1,mus
MM_18_b,1,coordination,9,1455,3,0,mus
MM_18_b,1,coordination,10,1273.03999999999,7,0,mus
MM_18_b,1,coordination,11,939.360000000001,4,0,mus
MM_18_b,1,coordination,12,864.039999999994,2,0,mus
MM_18_b,1,coordination,13,779.080000000002,6,0,mus
MM_18_b,1,coordination,14,1192.42,12,1,mus
MM_18_b,1,coordination,15,1077.08,5,0,mus
MM_18_b,1,coordination,16,949.419999999998,9,1,mus
MM_18_b,1,coordination,17,973.139999999999,1,0,mus
MM_18_b,1,coordination,18,1874.46000000001,10,1,mus
MM_18_b,1,coordination,19,849.800000000003,5,0,mus
MM_18_b,1,coordination,20,1245.52,11,1,mus
MM_18_b,1,coordination,21,743.179999999993,8,0,mus
MM_18_b,1,lottery,1,11916.34,12,1,mus
MM_18_b,1,lottery,2,857.399999999994,8,1,mus
MM_18_b,1,lottery,3,994.420000000013,3,0,mus
MM_18_b,1,lottery,4,872.100000000006,9,1,mus
MM_18_b,1,lottery,5,1089.44,7,0,mus
MM_18_b,1,lottery,6,1010.12,14,1,mus
MM_18_b,1,lottery,7,1566.16,10,1,mus
MM_18_b,1,lottery,8,1219.16,6,0,mus
MM_18_b,1,lottery,9,2096.48000000001,10,1,mus
MM_18_b,1,lottery,10,598.160000000003,11,1,mus
MM_18_b,1,lottery,11,666.660000000003,8,1,mus
MM_18_b,1,lottery,12,654.899999999994,2,0,mus
MM_18_b,1,lottery,13,985.899999999994,5,0,mus
MM_18_b,1,lottery,14,1060.56,13,1,mus
MM_18_b,1,lottery,15,686.559999999998,5,0,mus
MM_18_b,1,lottery,16,551.220000000001,1,0,mus
MM_18_b,1,lottery,17,822.320000000007,9,1,mus
MM_18_b,1,lottery,18,913.660000000003,4,0,mus
MM_18_b,1,lottery,19,1025.66,7,0,mus
MM_18_b,1,lottery,20,740.98000000001,6,0,mus
MM_18_b,1,lottery,21,1154.66,15,1,mus
MM_18_b,2,coordination,1,7473.42000000001,13,1,mus
MM_18_b,2,coordination,2,1706.84,4,0,mus
MM_18_b,2,coordination,3,1194.84,1,0,mus
MM_18_b,2,coordination,4,3727.51999999999,6,0,mus
MM_18_b,2,coordination,5,4070.89999999999,12,1,mus
MM_18_b,2,coordination,6,16936.26,9,1,mus
MM_18_b,2,coordination,7,1231.02000000002,5,0,mus
MM_18_b,2,coordination,8,1633.35999999999,9,1,mus
MM_18_b,2,coordination,9,1676.73999999999,14,1,mus
MM_18_b,2,coordination,10,5335.09999999998,15,1,mus
